review,label
"Gorgeous two-bedroom unit at the Fabulous Manhattan Lofts. 3rd-floor location directly in front of the Water Wall. The unit has beautiful Wood Floors, Neutral Granite and Cabinets, Stainless Appliances, Track Lighting, and Custom Paint. The building offers 24hr Concierge, Party Room, and an Olympic Style Swimming Pool with Pond Views. One Block from Galleria Mall and Williams Tower.
 
 Copyright notice - Data provided by HAR.com 2022 - All information provided should be independently verified.",0
"Condo in luxurious 5001 Woodway High Rise. Amenities include 24 hr Concierge, remodeled lobby, On-Site Engineer & Management. Fabulous Location on the corner of Woodway and Post Oak Lane. Just 2 blocks from 610 and Memorial Park, close to Galleria, Uptown Park, Med Center, Energy Corridor & City Center. This 13th-floor condo
 
 Copyright notice - Data provided by HAR.com 2022 - All information provided should be independently verified.",1
"Live like royalty at Allure Hermann Park, Houstons finest luxury apartments with first-class amenities and top-rated services. Perfectly situated between the Museum District and the renowned Texas Medical Center, residents of Allure Hermann Park appreciate living close to the citys most coveted shopping, dining, and entertainment, along with convenient access to major highways.",0
"Floor to Ceiling windows with Ocean, Marina Views to Catalina Island. Completley remodeled with open Kitchen, Granite counter tops, Stainless Steel appliances. New bathroom, Wood flooring, Wall Sconces, Ceiling fan. Marina City Club Amenities include free classes. Pilates, Yoga, Water arobics, Stretch and much more. 6 Tennis Courts, 3 Swimming pools, Racquet ball, Pickle ball, 16, 000sq ft. Gym, Room service & take out, Cafe, Beauty studio, Convenient Store, Maid Service, Dry cleaning service & 24 hour security. No PETS",0
"Enjoy the calming sounds of running stream once stepping out of this fully remodeled living space that includes upgraded kitchen with new countertop and cabinets. Newer Samsung stove, washer, dryer and refrigerator included.
 Bedrooms are located upstairs with one shared bathroom. kitchen and living space are downstairs with smaller full bathroom. Upstairs master bedroom includes a balcony. Patio is located downstairs underneath the balcony in view of ducks passing by running stream. Conveniently located close to 405 fwy and 5 fwy. Short drives to many local shopping centers and supermarkets. 5 minute walk to Irvine Valley College. 10 minute drive to Irvine Spectrum Center. 15 Minute drive to UCI. 20 Minute drive to Disneyland.
 
 Renter is responsible for water, electric, gas and internet. Only one assigned covered carport. Non-covered parking available around complex. No pets. No smoking. Lease duration is one year.",0
"Chic & sophisticated lease at the Diplomat. Fully renovated two-bedroom plus den condominium in one of the most highly coveted, full-service buildings on the Wilshire Corridor. This stunning condo has the ideal open floor plan, gorgeous views, a gourmet kitchen with stainless steel appliances, and a cozy breakfast area. The spacious dining & living room are perfect for entertaining while enjoying the views through floor-to-ceiling picture windows. The large den has exquisite custom cabinets while offering the most inviting spot to unwind, relax, read & enjoy more spectacular views. The two ensuite bedrooms offer plenty of closet space, including a walk-in closet. Hardwood floors throughout the unit & the bedrooms are carpeted. The unit also has a powder room & laundry room equipped with a washer & dryer. The perfect mix of modern & contemporary style home with no expense spared. Two side-by-side parking spaces, storage, 24-hour doorman/valet, security, pool, jacuzzi, sauna, gym, and conference/recreation room. There are 5 TVs in the unit that can be included; please ask for the terms. This is a very private building with only 4 corner units on each floor, ideally located & only minutes to Beverly Hills and Century City's shopping and dining. The unit is staged & the furniture can be rented or purchased through a third-party company.",0
"Ready for Move-In! This beautiful 2Bedroom ; 2.5 Bath is ready to be called home. The 2-story, town home in Ontario's quiet Park Court Place Community offers a total of 1,052.00 Square footage. The homes come with a side private Patio great for enjoying a cup of coffee in the morning. There is an attached 2-car garage, has a built-in workshop and tool storage cabinetry plus provides direct entry into the home's kitchen area which makes unloading groceries a breeze. The home does come with many windows that can provide natural sunlight that can help save light. The kitchen is quite spacious with enough cabinet storage. Bedrooms are found upstairs, each bedroom is spacious and has its' own bathroom along with big windows, mirror closet doors, wood laminate flooring; the master bedroom does have a bonus closet. Additional appliances include central A/C and heating, Dishwasher, garbage disposal, dishwasher, stove with an oven, and laundry W/D hook-ups are available. We are pet-friendly! 
 
 SE HABLA ESPANOL 
 NOTICE TO RENT APPLICANTS: Do not be a victim of scammers
  
 TNCR Property Management does not authorize unknown individuals to transact & collect cash fees except through its on-line screening applications. 
  TNCR Property Management accepts on-line payments only. 
 Don't be the next victim
 
 Owner/HOA pays Landscape & Trash
 Tenant Pays Electric, Water, & Gas
 
 Move-In Cost
 Deposit: $2,500.00
 Rent: $2,400.00
 Pet upfront fee: $450.00
 Monthly Pet Fee: $45.00
 Asset Protection: $30.00
 
 Total Cost: $5,425.00",0
"Nicely Upgraded Second Story Condo in Gated Community - This upgraded 2 bedroom, 1 bath condo is spread out over approx. 850 sq. ft. on one level. Throughout the unit is modern vinyl plank flooring accented by white baseboards. The kitchen was remodeled with warm cherry cabinets, all appliances included, plus a rare stack washer/dryer added. Shiny granite counters. The bathroom is also updated with newer vanity, granite counter, and tile flooring. Both bedrooms are well sized. The secondary bedroom has large walk-in closet, while the master has a row of mirrored closet doors. Newer vinyl windows and ceiling fans throughout. 1 assigned carport plus additional space. Community pool. Water, trash, and gas included along with a storage closet. 12 month lease, 1 month deposit. Cat considered with additional deposit. No smoking. Qualifying income and credit a must.
 
 No Dogs Allowed
 
 (RLNE5659095)",1
"OPEN HOUSE SUNDAY, NOV. 6 from 1-2 PM
 
 Please feel free to come and take a look at this very nice condo!
 
 We will also have applications available on-site and hope to see you there!
 
  ON TOP OF THE WORLD - STUNNING VIEW 1BR/1BA CONDO! ENJOY BREATHTAKING VIEWS OF THE CITY FROM THE COMFORTS OF THIS EXECUTIVE SUITE FOR LEASE AT THE PRESTIGIOUS BUNKER HILL TOWER. GORGEOUS KITCHEN UPGRADES INCLUDE:, SS APPL; UNDER CABINET LIGHTING. LARGE 1BR/1BA LAYOUT WITH GENEROUS SIZE CLOSET. UN-COMPROMISED AMENITIES: 24 HR CONCIERGE & SECURITY, GATED ACCESS CONTROL PARKING, HEATED POOL, SPA, SAUNA, 2 GYMS, TENNIS COURTS, BBQ AREA, APPROX TO DISNEY HALL, RESTAURANTS, MUSIC CENTER, COURTS, FINANCIAL DISTRICT, SHOPPING, NOKIA CENTER, STAPLES CENTER & MORE.. MUST SEE TO ADORE.
 
 The tenant will be responsible for all utilities. There is no smoking allowed on the property.",0
"This renovated 1 BEDROOM unit at THE LIONS offers a DEN and SOLARIUM with bright North East facing COAL HARBOUR WATER & MOUNTAIN VIEWS. Offering a spacious interior, the home features updated flooring, quartz countertops, stainless steel appliances, open concept dining and living space, in-suite laundry, and space for a home office and storage. Building amenities include concierge, security, exercise centre, sauna, billiards lounge, theatre room, bike rooms, visitor parking & more. Centrally located in the heart of Vancouver just steps away from the Seawall, Stanley Park, Downtown Financial District & the city´s finest restaurants & shopping. Includes 1 parking & 1 locker. OPEN HOUSE Sat Nov 12th & Sun Nov 13th at 2-4pm.",0
"The most prestigious location in downtown, popular building on Seymour ""Capitol Residences"". 1 bedroom + den 580 sqft. Minutes to Sky Train Station & Canada Line Station, Financial Center and Malls. Quality finishing throughout, roller blinds, soft closing kitchen cabinets, gas range, granite counter tops, new flooring & paint. Great amenities with fitness center a lounge & concierge services. Tenant occupied need 24 hours notice to show. ",0
"Listed over $300K under assessed value! Welcome to Penthouse living in the heart of Yaletown! Located on the 32nd floor overlooking all of Downtown, this 2 level + rooftop home really has it all. On the main floor you will find over-height ceilings with enough space for house furniture and a large dining area. You also have 2 private patios off the kitchen and living space. Heading upstairs, you have 2 bedrooms and 2 baths, along with a patio attached to the primary bedroom. Relax on the rooftop and enjoy the views of the North Shore mountains, harbour and city lights. This is the definition of living above it all! The Savoy features a pool, hot tub, sauna, gym, and building manager. Pets and rentals allowed. Also included is one parking and storage. Open House Sat/Sun 2-4pm.",1
"One Burrard Place - your chance to belong to one of the few exclusive tall residential towers in Downtown Vancouver. Experience European style with the finest fixtures and finishes in this bright NW corner 2-bed, 2-bath + flex unit with oversized balcony (>125 sqft). Featuring: sleek kitchen with top-of-the-line appliances; airy bathrooms with stone-clad walls, smoked glass shower enclosures and heated floors; built-in closets with motion sensor lighting; wide plank hardwood floors; overheight ceilings; and smart heating and air-conditioning system for year-round comfort. 1 parking + 1 locker. BRAND NEW. GST PAID. Access to over 30,000 sqft of luxury amenities and services for residents: full-length pool, hot tub, sauna and steam room; fitness, yoga and spa/wellness facilities; private event space, wine cellar and tasting bar; outdoor lounge areas; private plots for gardening; and innovative butler concierge with chefs, sommelier, and more on-demand.",0
"Fifteen Fifteen by Bosa Properties & Kingswood Properties,our most anticipated project yet.Designed by world renowned architect,Ole Scheeren & his idea of three-dimensional living,Fifteen Fifteen´s strong sculptural form introduces horizontality to a urban tower.This nw & sw facing two-bedroom home was meticulously crafted to maximize space & light while maintaining privacy & security.Indulge in this fully automated home system by Bang & Olufsen,premium Miele appliance,Dada cabinetry by Molteni Group & top of the line Dornbracht fixtures.Building amenities include a Sky Lounge with breathtaking 270 degree views in a cantilevered portion of the building, private Wellness Centre, 24-hr concierge, full-time valet & auto porter.This is the new standard of downtown luxury living.Call for apt.",1
"This design-forward condo is a must-see - a complete renovation in 2016 showcases this incredible layout that can serve as a full TWO BED or works well as one bed with DEN/OFFICE. This home is warm, contemporary and features a wood-burning fireplace and a lovely balcony for BBQ's and entertaining. Some of the updates include stunning white oak floors, modern kitchen with stainless steel appliances including induction range, dimmable pot lights to create the perfect ambiance, extensive shelving + storage, fully-tiled bath with mid-century vanity, painted subway tiles in kitchen + bath, + stunning hammered pendant light in the dining area. This building has a fine reputation with extensive updates to the exterior including windows, doors, parking membrane, plumbing, boiler, roof, elevator + hallways. Don't miss this amazing opportunity in one of the most vibrant areas of the West End steps away from Robson, Davie Village, English Bay + the seawall. Open Sat + Sun November 12 + 13th from 2 - 4 PM.",0
"Incredible renovation calibre on this 3 bedroom Yaletown condo! The PANORAMIC views are stunning from this SE corner unit offering city, mountain and the magical lights of BC Place! This true 3 bed 2 bath ticks all your boxes; completely renovated 7.5"" wide oak flooring with Miele + Gaggenau appliances, commercial kitchen faucet & sink, blue-tooth speakers, in-floor heating in marble tile bathroom floors, night-light toilets in both 2 bathrooms, , German door hardware, custom made sound-proof wall & door, walk-in closet with built in's and pot lighting throughout. This home is spacious, bright and offers floor to ceiling windows. 'Pacific Landmark´ offers excellent amenities including a large indoor pool and gym. 1 parking stall is included and rentals are welcome. Note: this is a no-pets building. Steps to the pulse of Yaletown and Entertainment District while still being in a quiet pocket. Open Houses - Saturday & Sunday Nov 12th + 13th 2-4pm.",0
"This stunning PENTHOUSE in the legendary Woodwards building could be your next home. Incredible mountain, city and water views will keep you and your guests entertained. Once you live here, you'll never miss a minute of daylight again. The entire living room and kitchen is surrounded by windows. Legendary Gastown including the famous Steamclock, bars and restaurants as well as grocery stores and shopping are just steps away. If student or professional, the Chinatown/Waterfront Skytrain stations are only 3-5 minutes walking distance away. Fast and easy transit to SFU and UBC. Enjoy the short distance walk or drive to the seawall, sport and festival venues like BC Place & Rogers Arena. Hungry? Historic Chinatown is waiting around the corner. Check it out: https://vimeo.com/767415250",0
"Welcome to the Residences on Georgia! Excellent one bed + den/flex area with open living room, updated flooring, floor to ceiling windows, and southeast exposure offering great sunlight. Gourmet kitchen space with updated fridge and range, and granite countertops throughout. Renovated bathroom with tiled flooring, walk-in shower, and frameless glass doors. Den/flex space offers plenty of room for work from home office. Amenities include a concierge, gym, theatre room, library, and meeting rooms. Exceptional location that is close to transit and is walking distance to the Seawall, Stanley Park, and shopping and dining along Robson Street. Comes with one parking and one locker!",1
"The Alberni by Japanese architect Kengo Kuma, developed by Westbank. Very unique use of interwoven layers of overlapping textures, all units designed with open concept, integrated Miele appliances, special kitchen island; this corner unit comes with 2 balcony to capture the ocean and city views. Included options: 1 Parking stall ($75,000), 1 Storage Locker ($28,900), a Bike Storage Locker ($999) and a White Wine Storage Locker ($5000). Other features - Japanese gardens, club house, music room plus onsite a Michelin starred Japanese restaurant. Steps to Robson St., shops, seawall, Stanley Park and central downtown core.",1
"Beautifully & Tastefully updated 2-bed condo in the city´s premier location at the exclusive Palisades. Over 900Sq/ft of modern designed luxury living including an open kitchen with high-end stainless steel appliances, quartz countertops, modern cabinets, highest quality laminate flooring, new lighting & 2 sensational spa-like baths with elegant fixtures. Floor-to-ceiling windows provide substantial natural light throughout the year. Building offers Plenty of first class amenities including 24-hour concierge, 2 gyms, multiple meeting rooms, libraries, serene water feature & Japanese Garden and a convenient car wash station. Situated in one of the most covenanted Downtown Vancouver locations just steps away to everything including the most prestigious restaurants, exclusive shopping boutiques, entertainment districts, famed Stanley Park, historic seawall, transit + more! Call to view this spectacular residence.",1
"Cardero by Bosa - Designed by award-winning Henriquez Partners Architects. This efficient 2 bed + den, 2 bath unit showcases breathtaking, panoramic views of the North Shore Mountains, Stanley Park & Harbour lights. Open concept living featuring wide plank Oak flooring, imported Italian kitchen with Miele Appliances, marble accents & integrated technology. Luxury baths showcase floor to ceiling marble, imported brass fixtures & European Cabinetry with LED lighting. 24 hour concierge, indoor fitness centre, outdoor lounge, 1 underground parking, 1 large storage & quick access to amenities. Inquire for details.",0
"Welcome to Pacific Landmark 1! WE offer you the best priced 2 bd apartment in Downtown Vancouver. Spacious, 1150 SF, corner unit with nice view of the city. 2 bed/2 bath + solarium/den + Laundryroom/storage.Floor to ceiling windows allows for maximum light in and enhances the beautiful city views and peekaboo False Creek & water. Yaletown location & all its convenience. Steps from some of Vancouver´s best restaurants, all shopping, seawall & Marinaside, transit and all the amenities. Building Amenities include indoor swimming pool, hot tub, gym and courtyard. Bonus; Storage locker is right in front of the parking spot.",1
"Welcome to THE HUDSON by Wall Financial Corp a Live/work zoned building in the heart of Downtown. This corner unit with floor to ceiling windows offers incredible Ocean, City and mountain views. The building has 2 beautiful rooftop gardens, recreation room, lounge room, fitness centre and 24 hours concierge. Access from the building to skytrain and Fitness world gym. Only steps to the Pacific Centre Mall, Art Gallery, shopping stores and restaurants that Vancouver has to offer. A well managed building and Pet - Rental friendly. Come see this beautiful unit before it is gone. Open House Sat,Sun/ Nov 12,13/ 2-4pm/ By appointment only. (27780753)",0
"Welcome to this beautiful 2 bedroom plus den corner unit located in the heart of downtown Vancouver. The building is walking distance from English Bay Beach and the famous Stanley Park Seawall. The central location is close to shopping, recreation, and public transportation. This building allows Airbnb´s, and short-term rentals for investors looking to gain passive income. The unit was recently renovated with new flooring and paint. The amenities of the building are endless, including a theatre room, fitness centre, sauna, and a party hall. The unit also comes with a designated parking stall and ample amount of visitor parking. Call me today to view this unit!",1
"The perfect West End home just came on the market! Southeast exposure view 2-bdrm, 2-bath with 950 sq.ft. of beautiful open floor plan. Bright, beautiful, and happy. FREEHOLD and CONCRETE construction, Georgia award winner designed by Henriquez Architects. Enjoy large rooms with flowing plan, beautiful Brazilian Cherry hardwood floors, in suite laundry, secure u/g parking, addn´l storage locker and bike parking. Pets not allowed, rentals allowed, and maintenance only $483.86/mo. Enjoy great downtown and peek-a-boo water views from your new home. Walk to Denman St, Stanley Park, beaches, Nelson Park, Farmers Market, and Vancouver´s best restaurant scene. You are in the centre of everything! View more photos online and join us at our Live Stream broadcast on our FB page: Thursday Nov 10th (5 pm), private showings by appt only Fri-Sun Nov 11-13th (12-2PM). Please contact your realtor to book an appointment today.",0
"PATINA by Concert! HIGH END BUILT! Quiet with a treed outlook! CORNER unit, luxurious & spacious HUGE Studio with A/C comes with a DEN/Solarium which makes a great office & oversized external storage room for all your extras. Upgrades featuring Italian ceramic tiles, soft close cabinets, granite countertops, new kitchen island, luxury appliances, custom blackout shades & custom window coverings, air- conditioning, over-height ceilings, in-suite laundry, plenty of storage make this a perfect entry, corporate or investment home with steps to best shopping, dining & entertainments. Great amenities with 24 hr concierge, gym, lounge, bike rooms, and gorgeous landscaped roof garden. 1-Locker! Pet & Rental friendly! MUST SEE! Open House Sat/Sun 12/13 2-4pm.",1
"STUNNING, TOTAL RENOVATION OF THIS WATERFRONT SUITE IN THE LEGENDARY OCEAN TOWERS. THE BEST LOCATION IN VANCOUVER ANO IN ALL OF CANADA. PREMIUM WATERFRONT PROPERTY ON ENGLISH BAY IN THE HEART OF VANCOUVER. NO FOREIGN BUYER TAX, NO PROPERTY TRANSFER TAX, NO VACANCY TAX, NO SPECULATION TAX.",1
"Chic & contemporary junior 1 bedroom city view suite on the quiet side of the building boasts wide plank laminate flooring, new custom blinds and fresh paint + an open balcony that overlooks the serene courtyard & boasts Northshore mountain views! This home is in PRISTINE condition. Quality building built by Concord Pacific. The Spectrum One features amenities which include 24 hrs concierge, swimming pool, exercise facilities, steam, sauna, hot tub, a theatre room, meeting room & party room. OH Sat & Sun, Nov 12th & 13th 1-3pm.",0
"Bright & contemporary renovated 2 bed/2 bath + Den at ""The Bentley"" in the heart of Yaletown. This gorgeous corner unit has a peaceful charm & incredible natural light year round from oversized windows with WATER VIEWS. Completely reimagined to maximize the floor plan - ft. incl. kitchen with white marble backsplash & 'Corian' stain proof high performance countertops, S/S appliances + ample storage. Quality European white oak flooring throughout, spa-like ""leis grey"" marble walk in shower, soaker tub & custom window coverings. Amenities incl. gym, hot tub, lounge, playground, garden & visitor parking. 1 parking +1 XL storage. Pets and rentals allowed. The ultimate downtown lifestyle with all the best restaurants, workouts, parks & seawall at your fingertips! Open Sat/Sun Nov 12/13, 2-4PM.",0
"One Burrard Place by Reliance Properties/Jim Pattison Group is a world class project that merges timeless elegance with modern conveniences. This thoughtfully designed studio includes a custom built Murphy bed that transforms into a dining table when hidden, allowing for optimal efficiency throughout your home. Top of the line Gaggenau appliances, engineered hardwood flooring, tasteful yet abundant closet space, and a spacious spa-like bathroom are just a few of the features that set this home apart. Club One amenities span over 30,000 sqft and include a fitness centre, swimming pool, sauna, dining and lounging areas, and so much more. Centrally located with easy access to sunset beach, Emery Barnes Park, and Yaletown-Roundhouse station. Call today!",1
"A truly unique and sophisticated loft city home! This high-floor residence was completely redone from top to bottom, featuring tray ceiling details, $80k in custom millwork, exposed concrete beams, custom draperies, and built-in TV/gas fireplace. The sleek two-tone walnut kitchen has integrated appliances, 'leathered´ quartz countertops and backsplash, a showpiece Brass faucet and built-in mini-bar. Upstairs is a fully enclosed primary suite with walnut panelled wall, two built-in storage closets, laundry station, and gorgeous walk-in closet. The hotel-inspired ensuite features concrete-style plaster surfaces, double-vanity, wall-mounted fixtures, and spacious shower with separate bathtub. Retreat up to the fantastic media room and enjoy the custom media wall, ambient lighting, and built-in wall desk. The main floor also offers private second bedroom and beautiful full bathroom with walk-in shower. 1 parking & 1 locker included.",0
"Unbelievable waterfront condo!...Plaza Del Mar on Beach Ave may be the best location in Vancouver (Canada?) with unparalleled, unobstructed, ocean and mountain views. This suite is well laid out with 2 separated beds/baths in a concrete building with great outdoor space. Retro spaces with room for big furniture. One parking, storage locker, hardwood floors and those VIEWS. No need for a car as this bright and sunny home is just off Denman Street. Year round holiday lifestyle steps to the beach, the bike path, and Vancouver's top restaurants and shops and of course iconic Stanley Park. Not ready to move yet? Secure an amazing space for the future: grab this home now to hold until you are ready to move in...rentals are allowed! And bring Fido for those sunrise/sunset beach walks!",1
"PARADOX Hotel and Tower, City landmark designed by Arthur Erickson in the heart of Downtown Vancouver. This spacious one bdrm and den features endless high level finishes: Arclinea kitchen system, Gaggenau kitchen appliances, AEG range hood, BOSCH washer/dryer, air-conditioning, radiant heated ensuite bath and more. By living in Paradox tower, you can enjoy many services provided including the spa by Ivanka Trump, indoor swimming pool, outdoor jacuzzi and fitness room, 24/7 doorman and concierge.",1
"Welcome to ONE BURRARD PLACE by Reliance Properties / Jim Pattison Group. This efficiently designed 1 bedroom + Den/Storage home features top of the line GAGGENAU appliances, large plank modern oak hardwood flooring, marble tile bathroom with shower, Italian KICO closet system with smoked glass mirrors & sensor lighting, built-in wall safe, BOSCH washer/dryer, SmartHome system & air conditioning. 30,000 sqft of CLUB ONE AMENITIES including Fitness Centre, Swimming Pool, Sauna, Steam Room, Hot Tub, Dining Areas, Yoga Spaces, Music/Study Rooms, Wine Cellars w/Tasting Rooms & 24 Concierge & much more! 1 parking. Book your appt now!",0
"Comer unit is in move-in condition. Featuring a great functional layout, spacious covered balcony. One of the West End's most sought after buildings, The Ellington is a very well managed & maintained concrete high rise, with fabulous amenities (outdoor pool, hot tub, fitness centre, pool table, guest suite) & has undergone significant recent improvements: exterior retrofit, fully rain screened, new windows & doors, new roof, & domestic water distribution. All this & more in a fantastic location, just steps away from shopping, the seawall, great restaurants, & transportation."" OPEN HOUSE- SATURDAY NOVEMBER 5 1:00-3:00 PM and SUNDAY NOVEMBER 6 2:00pm-4:00 pm- your clients welcome",1
"Dreaming of a Vancouver Luxury Loft? Here are the top reasons to consider: #1 Historical conversion: the Hooper was built in 1911 & converted in 1999. #2. LOFT - A true double height loft with 17' ceilings & huge windows. Industrial and charm rolled into 1 with amazing rooftop deck. Strata fee includes GAS & INTERNET. Featuring an open concept kitchen, 2 full bthrms, large lofted bedrm w/glass railing & classy open tub. Tons of storage & fully renovated in 2017. Polished concrete floors, white oak hardwood, gloss white kitchen w/Bosch appliances, updated bthrms, modern lightning & custom closets. Live right in the middle of the Downtown action, beside Yaletown, close to seawall, stadium & tons of shops/eats. Open House: Nov 10 (Thurs) 4-6PM (27775792)",0
"HIGH FLOOR 1-bed + flex located on the PREFERRED WEST SIDE of the building offering DIRECT OCEAN, MOUNTAIN and CITY SKYLINE vistas. Welcome to the iconic ""Gardens"" by Westbank building, an award-winning LEED gold certified architectural masterpiece located on Richards (at Robson); literally just steps from the new Amazon, Microsoft and Deloitte tower, financial district, brand new urban park and Yaletown & City Center skytrain stations too. Light-filled and casually contemporary, some of the highlights include: expansive windows, fully integrated Miele appliances inclusive of a gas cooktop, 91 SQFT fully covered patio for year-round enjoyment that spans the entire suite, roller shades, centralized low-temperature heating/cooling system and new white oak hardwood floors. Enjoy 5 star amenities consisting of a 24-hour concierge, outdoor pool/spa, fitness centre, sauna, dog walking park, party room, ride sharing and visitor parking. Pets and rentals are welcome, however short term rentals are strictly prohibited. (27775296)",0
"Live the urban waterfront life! It´s Waterfront Resort living in the Beach District at prestigious ""888 Beach Avenue""! Spacious, pristine & bright this 1046 sq. ft. NE facing 2 bedroom suite accommodates house sized furniture & offers north, east and south/False Creek and courtyard views. The Principal suite includes a generous walk-thru closet, & a private year-round balcony. Superb resort style amenities w/indoor pool, gym, sauna, lush private courtyard with water features & 24/7 concierge. Steps to seawall, beaches, restaurants, David Lam Pk, Fresh St Market, shopping, Granville Island ferry & so much more! Well managed proactive & safe building. Pet & rental friendly, 2 parking spots, storage locker, bike rm, & EV charging stations! The lifestyle is waiting for you. (27774519)",0
"One Pacific. View of False Creek and water. Nice deck with water surrounding. Next to PARQ Vancouver Casino Resort Hotel. 24 hrs Concierge, Sky garden rooftop dining terrace. North east facing. Air conditioning with one bedroom, den and flex room. Engineering laminate and marble flooring, quartz stone countertop, roller shades etc. (27775027)",0
"Welcome to THE HUDSON by Wall Financial Corp located in the vibrant heart of downtown Vancouver. This highly sought after north facing 1-Bed/1-Bath suite offers incredible city to ocean & mountain views featuring a spacious Flex/Den currently used as a second bedroom. Zoned LIVE/WORK this building has 2 beautiful landscaped rooftop gardens, meeting rooms, lounge w/kitchen, fitness centre & 24 hours concierge. Built right above the Canada Line w/DIRECT access to skytrain and Fitness World - no need to leave your building to get where you want to go. Phenomenal location to live & work, just a short stroll to some of the very finest restaurants, shopping and entertainment available - be in the center of it all. Pet & Rental friendly. Comes w/1 parking. Call for a private showing today!",1
"West of Denman is delightful, and this home is no exception. Over 750' in this lovely 2 bedroom and 1 bath property. There are beautiful large windows facing south and west in this corner unit allowing lots of lovely light and filtered sunshine through the park-like atmosphere. This home has room for a dining room, living room, an updated galley kitchen, a large primary bedroom, secondary bedroom/office/den and an enclosed balcony. Hardwood floors, large full bathroom and great closets are just some of the wonderful features. Now is the time to come view this one and see the great restaurants everywhere, the outdoor pool, the access to the beach - the West End Lifestyle is here waiting for you. OPEN TUESDAY NOV 8TH 10:30-12 AND 5-6:30.",0
"THE GENESIS! North East Facing with Great VIEWS of Downtown & North Shore Mountains! Unit has been UPDATED with laminate Floors, newer light fixtures, organizers & recently painted. Full set of appliances including insuite washer & dryer. Very efficient layout with its OPEN PLAN plus space for a flex room or insuite storage. One underground parking stall. AMENITIES galore with its indoor pool, swirpool, gym, recreation center, GUEST SUITE and CONCIERGE service. Convenient & centrally located with EASY ACCESS to shows, restaurants & transportation. Very well taken care of by the Owner and the tenant. Great option for investors. Rentals & pets allowed. Come visit & enjoy the beautiful views. Easy to show (27771429)",1
"LOCATION! LOCATION! LOCATION! Exceptional value for 27th floor's 2 beds 2 full baths & a big den with incredible panoramic city & water view which you could enjoy day and night. Super proactive Strata with lots of upgrades in the building. Beautiful American Hickory hardwood floor likes brand new. Renovate this beautiful suite to your own style. Minutes walk to restaurant, shoppings, Seawall, Skytrain and Round House Community Centre. **Some pictures are virtually staged**. (27769905)",1
"FIRST TIME BUYERS & INVESTORS ALERT! Seldom offered: an efficient studio + flex plan with zero wasted space, sufficient storage and expansive floor-to-ceiling windows that flood the home with natural light while showcasing STUNNING FALSE CREEK + CITY SKYLINE VISTAS. Open concept kitchen offers ample storage and counter space + gas cooktop! ""The Max"" welcomes you to a long list of hotel-like amenities including: a 62' indoor pool, hot tub, sauna, steam room, gym, party room, media room & bike room and 24 hour concierge. Close to all of Yaletown's urban amenities: BC Place, Rogers Arena, Costco, Emery Barnes Park, Marinaside Seawall, Cooper's Park, Yaletown and Chinatown Skytrain station, and over 500 restaurants within walking distance. PETS and RENTALS are welcome (currently tenanted month-to-month) just no short term! Meticulously maintained and VERY WELL-RUN STRATA. ONE PARKING and a STORAGE LOCKER is included too!",0
"Fifteen Fifteen by Bosa Properties & Kingswood Properties, our most anticipated project yet. Designed by world renowned architect, Ole Scheeren, and his idea of three-dimensional living, Fifteen Fifteen´s strong sculptural form introduces horizontality to a urban tower. This southwest one bedroom home was meticulously crafted to maximize space & light while maintaining privacy and security. Indulge in this fully automated home system by Bang & Olufsen, premium Miele appliance, Dada cabinetry by Molteni Group, and top of the line Dornbracht fixtures. Building amenities include a Sky Lounge with breath taking 270 degree views in a cantilevered portion of the building, private Wellness Centre, 24-hr concierge, full time valet & auto porter. This is the new standard of downtown luxury living. Call to set up your private appointment to learn more. (27769862)",0
"Great opportunity to buy a bright, spacious corner unit at Elan, in Downtown Vancouver. This home offers 2 bedrooms on opposite sides, 2 full bathrooms, a large solarium and a den. Built by Cressey, a well managed concrete building with diverse amenities, which include a fully equipped gym, billiard room, party lounge, sauna, steam room and a yoga studio. The unit also features the new carpet in the bedrooms, hardwood floor in the living/dining area, granite countertops, stainless steel appliances, and comes with 1 parking and 1 storage locker. Fantastic location, close to Yaletown Roundhouse Skytrain Station, the Seawall, all shopping and restaurants, the bus routes and the bike lanes. Rents and pets are allowed. Open house Saturday and Sunday, 2 to 4 pm. Welcome home! (27767702)",1
"JAMESON HOUSE - a contemporary masterpiece by renowned architects Foster + Partners. Located in the heart of the business/financial & entertainment districts and steps to the seawall, shops & restaurants. The open-concept layout features elegantly curved walls, is flooded with natural light, boasts high ceilings and walks-out to a private patio with City, Coal Harbour & Mountain views. Enjoy beautiful, imported travertine flooring that carries out onto your view terrace, Italian kitchen designed by Dada Cucina featuring Gaggenau and Sub-Zero appliances. Closets by Molteni & C. and a stunning bathroom. 24-hr concierge and auto valet parking system for your convenience. The quality of this home & development does impress. Must be seen to be appreciated! (27767303)",0
